Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
28250	-2419.755713922048	-2389.9939158128186	-29.761798109229407	0.20247883813638357	5.939925063889337	7.037563725891402E10
28300	-2421.0375258550316	-2388.648021573027	-32.38950428200447	0.09801550233941947	4.717139066126755	3.044202889319078E11
28350	-2420.3197536272414	-2388.2739830218334	-32.04577060540795	0.016299286622555184	5.761109710268	4.997340900031178E11
28400	-2420.11742229244	-2388.3590577125415	-31.758364579898526	0.03640853808006985	5.9443079980722775	7.054759408166417E11
28450	-2420.961971843526	-2389.063811072355	-31.898160771171156	0.09163945603991014	5.773379452791818	9.97822755335293E11
28500	-2420.5270191282248	-2388.271997427493	-32.255021700731966	0.1659725219178561	5.410152148305805	8.584070709280225E11
28550	-2418.3049129698597	-2388.0189721937295	-30.2859407761303	0.04456423383752579	5.410152148305805	1.2416048923930334E11
28600	-2419.9625171673483	-2388.284046314259	-31.67847085308964	0.021994213030412216	5.374351322323823	3.024717802186085E11
28650	-2421.2763551364424	-2390.640236529475	-30.636118606967706	0.021994213030412216	6.380843889413804	1.5680994363744196E11
28700	-2422.506891913665	-2390.0035687361824	-32.50332317748271	0.11355446414444044	5.288553226183328	1.155376573732375E12
28750	-2421.204745399654	-2387.9989889161484	-33.20575648350557	0.25817610999121937	4.807879169994846	4.78947587853775E11
28800	-2422.8307813509045	-2389.2972812775565	-33.53350007334785	0.3391773439342821	4.931670065960766	5.062797661080262E11
28850	-2421.5818231949784	-2387.533595138535	-34.04822805644354	0.1343722451949432	6.64919148906024	5.342040963503168E12
28900	-2421.8610143269425	-2387.9414982102417	-33.91951611670078	0.08319209915361142	6.056225152788763	7.923101750107871E12
28950	-2422.082319877192	-2388.0118797796636	-34.07044009752825	0.04398887706372191	6.031721243435588	7.923101750107871E12
29000	-2424.6854642120493	-2389.11550956752	-35.56995464452956	0.19206627050075592	6.313534517766389	2.166154203983715E13
29050	-2422.9470055362094	-2387.619501318502	-35.327504217707315	0.1104424997543784	5.762985455959883	2.9697553135948266E13
29100	-2422.5684700745096	-2387.3608491007253	-35.207620973784145	0.049439491989282984	5.481036454424862	1.9461816614303934E13
29150	-2424.914260685996	-2388.664740415237	-36.24952027075901	0.18811549757422863	6.477928688858757	3.909657613168615E13
29200	-2425.6402516470416	-2387.7938075067837	-37.84644414025795	0.15281367346349825	7.778911597857842	3.2854725560083562E13
29250	-2423.7536005139496	-2387.59074726134	-36.16285325260971	0.039666904132307716	7.362317826997057	1.975910198334978E13
29300	-2424.8424849670882	-2388.4041396215416	-36.43834534554641	0.0878806476058757	4.64035045260804	1.3464219878029707E13
29350	-2428.375860060651	-2393.4469799037884	-34.92888015686272	0.2678720607241897	5.274163950177845	5.58988132234641E12
29400	-2427.748641888449	-2391.575570081826	-36.173071806623334	0.4854232190577377	5.57152676407627	3.657198082881156E12
29450	-2421.306874387678	-2388.194022728727	-33.11285165895096	0.0965751441546087	5.471485341021168	2.725051911645978E12
29500	-2421.2085389599647	-2387.569081479521	-33.639457480443426	0.1473204674166368	5.168327241124493	2.725051911645978E12
29550	-2422.710525188748	-2389.6028962518335	-33.10762893691418	0.0453058700429228	6.703952465888755	2.2439116485647905E12
29600	-2421.099281435422	-2387.7234445759736	-33.3758368594487	0.05916896154713275	5.313204581122321	2.7159229291119536E12
29650	-2421.4714030148243	-2388.4661316338043	-33.00527138101997	0.09719658082185935	5.819351314469429	3.048477716363306E12
29700	-2422.025835582909	-2389.308083994773	-32.717751588136295	0.11007603419288212	5.3544732868023095	1.5805365687260012E12
29750	-2421.7709887254814	-2388.200129685126	-33.57085904035565	0.16299456340285884	5.37874283911227	3.1531739655488076E12
29800	-2421.4671945650734	-2388.019903275728	-33.44729128934535	0.16045941343790207	5.499266268090612	3.1531739655488076E12
29850	-2420.4764382538906	-2387.915749541945	-32.560688711945694	0.3561595437522054	5.197420579694728	2.554856854085609E11
29900	-2421.5735028429704	-2388.2190871925977	-33.35441565037264	0.15101054966427918	5.016233138474295	1.5320979411511733E12
29950	-2422.586151788289	-2389.5007988405796	-33.085352947709396	0.17272574696400533	5.870025541749325	2.4075681276698267E12
30000	-2420.086860800803	-2387.6945725856094	-32.39228821519375	0.10867463752603276	5.923269345116821	1.6468737203042065E12
30050	-2420.672012933029	-2387.9728977646423	-32.69911516838658	0.09971107106684536	5.388394193914909	1.6468737203042065E12
30100	-2421.4431032173957	-2388.511093206821	-32.9320100105746	0.15412956649768872	6.363975269428096	1.96832599639821E12
30150	-2421.0904992999845	-2388.0206378512203	-33.06986144876412	0.23529617994343846	4.921363913740367	6.289404716099363E11
30200	-2424.1623245093497	-2387.682409537483	-36.479914971866705	0.2290960414352452	5.848097594077903	4.815841756200883E13
30250	-2422.589742804304	-2387.5556636944048	-35.03407910989921	0.19977660105373699	5.219022289797875	9.183865083334674E12
30300	-2421.9155126108867	-2387.7597904901804	-34.15572212070641	0.09559323621955246	5.786880658528813	9.56975153286675E12
30350	-2421.0209405262144	-2387.5043560759595	-33.51658445025488	0.10442915009427531	6.415098899965383	4.444430555928331E12
30400	-2421.361816248706	-2388.340790998705	-33.02102525000084	0.096663633363748	7.255357212527711	1.0581189759881881E12
30450	-2421.9601316356766	-2388.287645699012	-33.67248593666466	0.09319584471975023	5.06565965159992	2.6261384234199873E12
30500	-2419.9115021461344	-2387.527653887538	-32.383848258596494	0.09319584471975023	6.434901235069116	1.457571634315495E12
30550	-2420.548225663351	-2387.5957453356837	-32.95248032766726	0.07611829750403315	5.784792882756802	2.8851767761030386E12
30600	-2422.1702715161923	-2389.062659743682	-33.10761177251028	0.21437331940437643	5.689442776371455	1.7965084061663967E12
30650	-2422.498476752488	-2389.6814615431276	-32.81701520936029	0.10500256985202945	6.408615152231573	2.2064700169002476E12
30700	-2423.171321883941	-2388.167411472765	-35.00391041117614	0.10500256985202945	6.83673669401223	1.3222347212858955E13
30750	-2424.5340961139764	-2388.5359578517764	-35.99813826219995	0.05372256542204257	7.298478797536702	2.0291924158103887E13
30800	-2424.3291735566986	-2387.36007391933	-36.96909963736902	0.00824591850803659	6.263700218440052	4.122935052009508E13
30850	-2423.898007060737	-2387.3391497814155	-36.55885727932181	0.10568603062037714	6.475103625521809	8.873853643794362E13
30900	-2424.0647210947964	-2388.057382258068	-36.007338836728024	0.13388026532882674	5.75505944720137	5.3980322404803055E13
30950	-2424.8857548855017	-2387.774836699265	-37.11091818623654	0.2038146818315226	5.927099431947872	1.0963796796930464E14
31000	-2425.8547091243277	-2388.2604021171496	-37.59430700717803	0.11587589734209569	7.939274487603235	2.4673342388257156E13
31050	-2425.6971035576726	-2388.1927490067774	-37.5043545508953	0.15031554736756095	7.062334515019356	8.966983274566061E13
31100	-2424.637704355892	-2387.8973671591175	-36.74033719677448	0.10136609578692296	6.343304090704005	1.1769780862564694E14
31150	-2428.482476021304	-2389.186936704266	-39.295539317038354	0.07014154506916527	7.298549978401735	5.6235499929745925E14
31200	-2430.4447333752673	-2391.7503941189725	-38.694339256294754	0.21822767547159028	6.188534248355243	4.406496873867348E14
31250	-2429.8549837735145	-2390.9477388255373	-38.90724494797739	0.07084640150795976	7.15146503123145	4.7774178051432256E14
31300	-2431.2264240235086	-2390.9474649831395	-40.27895904036922	0.03824357934829412	6.474790503541909	3.240407478894298E15
31350	-2427.8494160613577	-2389.7695497105515	-38.079866350806384	0.13492199431023114	6.635226959416027	3.064690701402558E14
31400	-2425.9790268412	-2387.420384699665	-38.558642141534655	0.40370235291677103	6.175757102549781	6.813812491378504E13
31450	-2426.2843091503455	-2388.1537688885605	-38.1305402617852	0.28642111642838675	6.668909896203946	8.354994351613553E13
31500	-2424.79337940376	-2388.895162947783	-35.89821645597681	0.1065292921979619	5.720908972793228	5.2383671659822055E13
31550	-2428.3571859944545	-2391.093680624973	-37.26350536948166	0.1280618204697457	6.302112196722666	1.8017347846430844E14
31600	-2424.5076675976507	-2387.4018872801125	-37.10578031753809	0.057840402472921916	6.771849632054534	1.2343529381551044E14
31650	-2424.8099123282273	-2387.78126692736	-37.02864540086724	0.14178613019333297	5.056203885298729	6.747753894235242E13
31700	-2423.6058247006627	-2387.7422436518577	-35.863581048804704	0.11223155073543903	5.056203885298729	2.2658543774758434E13
31750	-2423.101768358153	-2387.7483754116856	-35.35339294646734	0.11826515158106331	6.597632256938753	2.2658543774758434E13
31800	-2423.772352000726	-2387.557408982991	-36.214943017734925	0.10092636697843735	6.771612374326883	4.878151353684663E13
31850	-2423.6460253427936	-2388.0643099933986	-35.581715349395026	0.04230133063695541	7.225102965185924	1.3973144700010676E13
31900	-2424.6868303747256	-2387.6442425774158	-37.04258779730988	0.029052505831389137	7.620760569074354	2.659095044124695E13
31950	-2425.571324335757	-2389.896671279552	-35.67465305620496	0.03951762086663931	6.558262156793696	3.118304859893578E13
32000	-2426.9330963768934	-2390.0640935016063	-36.86900287528718	0.030862183794524857	6.558262156793696	9.024108414016512E13
32050	-2424.1357586986724	-2387.6406886758646	-36.49507002280772	0.07703192087472613	6.449686508951539	9.024108414016512E13
32100	-2423.897868395351	-2388.1480439562224	-35.74982443912839	0.08736464658745945	6.100792543828007	4.914170970316872E13
32150	-2424.6938880970665	-2387.6903177460513	-37.00357035101506	0.16640885413362125	5.863295861261012	1.2620711798489473E14
32200	-2424.7151166726658	-2387.837165339559	-36.87795133310699	0.16640885413362125	5.77466742318359	1.0977994074222588E14
32250	-2427.5445025928752	-2390.424453990442	-37.12004860243333	0.16734418780780508	5.9509346421401945	1.3911543908924405E14
32300	-2430.2767780990785	-2388.546839159018	-41.729938940060364	0.21396793462173633	4.603308265362475	1.7336682309727142E15
32350	-2428.8642982183874	-2388.830147495644	-40.034150722743654	0.21396793462173633	5.225709449183387	1.2633050443221752E15
32400	-2425.997899065309	-2387.6531764007714	-38.34472266453772	0.09306092577694158	4.7132382481594455	1.1522374266140584E14
32450	-2426.2310823036846	-2388.402384121868	-37.82869818181628	0.116805395772849	5.858469201764502	3.6609973033358194E14
32500	-2429.4931505277145	-2389.6101671668534	-39.88298336086122	0.12662878495039834	7.3811558131273305	6.793740340422145E14
32550	-2428.1615082173635	-2389.6118286468336	-38.54967957052985	0.06319556424346663	5.611248530219385	6.793740340422145E14
32600	-2431.245094180751	-2392.475343664261	-38.76975051649005	0.11007000589532207	4.999194836698012	3.689467623047419E14
32650	-2425.4995425070856	-2388.247119059215	-37.2524234478705	0.22655196865163013	5.78174302074305	1.0563876324891403E14
32700	-2424.9508090574773	-2388.2260250955883	-36.72478396188903	0.12287515867646402	4.968547185521493	4.382329488816502E13
32750	-2424.8058674914323	-2389.0155075807015	-35.79035991073067	0.19460522179049816	6.006610756203557	3.0773404877325816E13
32800	-2424.9752343518667	-2387.3481509860558	-37.627083365810925	0.1363542018572093	6.988710584176142	1.251320136572212E14
32850	-2423.9808739192695	-2387.484265131538	-36.49660878773169	0.13425405321165831	6.048972440789033	8.986201699456133E13
32900	-2423.733675032691	-2387.599590293157	-36.1340847395341	0.16022784093620057	5.9548119079463655	5.4919122802924055E13
32950	-2422.4512806925227	-2387.815697525279	-34.63558316724342	0.1066049380226487	6.38246946098756	1.3766784555057857E13
33000	-2427.346739756943	-2391.6700371298934	-35.67670262704934	0.24715929849788348	5.707849051483875	1.873259198615571E13
33050	-2422.0154018605535	-2388.1618625394044	-33.85353932114891	0.07387941624988728	5.568911356822045	6.202818303323337E12
33100	-2421.4363332662997	-2387.6713413015987	-33.76499196470081	0.05557988054142179	6.243162380838377	6.202818303323337E12
33150	-2422.7522681327573	-2388.0832109835937	-34.66905714916372	0.06848384138373734	7.153613020622791	6.854834534359379E12
33200	-2421.860633565902	-2387.438154444538	-34.422479121363686	0.048940897941516494	6.7567183653286795	8.185174098116405E12
33250	-2425.1021779685448	-2388.4097190369093	-36.69245893163552	0.06976511233177889	7.001778522188992	6.367354256024033E13
33300	-2423.2921219201253	-2388.2979139552167	-34.99420796490854	0.1724339684619326	5.5441584950309055	1.4512726723386018E13
33350	-2422.7637798899323	-2387.965600451372	-34.79817943856015	0.08985921624071155	6.948766964112549	9.960659687237498E12
33400	-2422.5234674404273	-2388.7731848880453	-33.75028255238221	0.07945527817201037	6.366281328079026	6.10499172250509E12
33450	-2421.767045528937	-2387.7270399083636	-34.04000562057349	0.12433543007467608	5.990659873562625	8.105143989603075E12
33500	-2421.5714529873603	-2387.5815358483105	-33.98991713904999	0.11273479591596264	5.131122944719343	4.017806951794828E12
33550	-2423.5921342687175	-2388.573459814402	-35.01867445431511	0.297528879032233	5.218297778554405	4.764799980187595E12
33600	-2420.9429279990213	-2387.577833735757	-33.36509426326444	0.14849106249753252	6.386647485323504	3.1161712308462603E12
33650	-2422.6393844024205	-2388.5281511667117	-34.11123323570895	0.21190266011275463	6.335834062436002	4.2760657118621587E12
33700	-2427.4335158846775	-2389.401798852128	-38.03171703254932	0.21190266011275463	6.335834062436002	2.1561990477687725E14
33750	-2426.3846931973517	-2387.9663804629536	-38.41831273439806	0.3076257960384244	6.396988559008366	1.2566395354569211E14
33800	-2428.2755820399343	-2388.596170427969	-39.67941161196534	0.37230497345749186	6.059990485172069	3.127964977690516E14
33850	-2425.951920165587	-2388.028976678074	-37.92294348751338	0.27710170861180317	5.784559262094374	1.4028735996975112E14
33900	-2426.180853061778	-2388.030057880147	-38.15079518163116	0.018753002783470047	6.43543711247773	2.496793510088854E14
33950	-2425.1715843481848	-2388.5679994089023	-36.603584939282506	0.4133224859225294	6.6681419637319985	4.664245646092319E12
34000	-2422.31190707469	-2387.363345808391	-34.94856126629944	0.25674701433040387	6.6681419637319985	4.664245646092319E12
34050	-2422.2100074370614	-2387.5387665415083	-34.67124089555331	0.23736797110407443	6.565819014016104	4.808686719682021E12
34100	-2424.126696184558	-2388.2677594409215	-35.85893674363676	0.4079354779765106	6.267488610176001	4.0396905017909946E12
34150	-2422.9847860704654	-2388.096048320004	-34.88873775046165	0.4079354779765106	6.9872215856212545	5.039896584905703E11
34200	-2421.817903848047	-2387.7680991129123	-34.049804735134856	0.35519660931542935	6.26748283956232	1.1327656024342334E12
34250	-2421.7210125316883	-2388.0841025970003	-33.636909934688035	0.1352139687028089	6.915745900450538	2.584797004154501E12
34300	-2421.027728923576	-2388.0281272727093	-32.99960165086689	0.17737743087353922	5.548130782718893	1.9238301745009395E12
34350	-2421.577657477799	-2387.5479502548556	-34.02970722294366	0.22569320523569386	4.638156252330082	8.259256699224312E11
34400	-2420.0205584786727	-2387.5624120945977	-32.45814638407495	0.18692785293133715	6.5484611515363875	8.265817006777242E11
34450	-2421.3456410461663	-2388.534180258247	-32.81146078791911	0.11839427674240854	7.200282310622985	8.265817006777242E11
34500	-2419.537701302477	-2388.8802661947234	-30.657435107753773	0.15788657803759149	6.220150902388543	2.1425634627546432E11
34550	-2420.163437741977	-2387.324340186545	-32.83909755543145	0.17317724338661775	5.342188034033274	1.38622247621259E12
34600	-2420.9618322166484	-2387.5002872803725	-33.461544936275864	0.17479144045816347	6.451499506954042	2.720406823280309E12
34650	-2421.5147497698144	-2387.7092794531322	-33.80547031668222	0.3181184348352567	6.122217983751391	1.4245633504279434E12
34700	-2420.0817590271363	-2388.2673288444525	-31.814430182683576	0.2764774094227212	5.800820296864948	3.1513028508899097E11
34750	-2421.1809193122226	-2388.4463155978474	-32.73460371437507	0.20978266983343827	5.873987356931594	1.3238947546336462E12
34800	-2420.2342377027076	-2388.413167564941	-31.82107013776662	0.0925741958536008	5.758276200945076	9.23057666026209E11
34850	-2419.9789958372917	-2387.733966097106	-32.24502974018559	0.15399500481152353	7.273617342316191	3.203862540923661E11
34900	-2418.677358531033	-2387.839896776286	-30.83746175474693	0.15399500481152353	5.996607653872754	2.8272046584371826E11
34950	-2417.609976249005	-2387.8547522687795	-29.755223980225512	0.03998038090811522	6.151619646559365	1.0052307215311194E11
35000	-2419.4220547558134	-2388.0027232002803	-31.419331555532835	0.010997657599830084	6.925464788227422	1.3014987694563712E11
35050	-2421.007462856021	-2388.8691367762685	-32.13832607975256	0.01144142346470377	5.969597607885363	4.4235648687584015E11
35100	-2420.467107150164	-2389.238673534474	-31.22843361568983	0.1924895350432968	5.893960033996441	3.3307229750772656E11
35150	-2420.787011239403	-2387.3316440846866	-33.45536715471629	0.02970967878937089	5.360197631477093	2.176189559537253E12
35200	-2421.1223273705814	-2387.7449558526914	-33.377371517890005	0.0593814900694293	5.347946891953864	2.85951442328306E12
35250	-2424.189975097739	-2390.5598125633032	-33.63016253443576	0.22660107191692447	5.973200743208377	2.8044932573374155E12
35300	-2422.5821605208307	-2388.200102122691	-34.38205839813954	0.03776820258407431	5.068795268134273	3.862651758555154E12
35350	-2420.5060127094403	-2389.4502193057683	-31.05579340367187	0.06058776805536067	5.386542441654283	2.9582212740257874E11
35400	-2417.529635308692	-2388.8409895397126	-28.68864576897953	0.07877196858770207	6.7310106360453865	2.9009047742654728E10
35450	-2418.1409169811363	-2387.781065365814	-30.359851615322377	0.22936969077477293	6.502804894430061	7.430371882427867E10
35500	-2416.502392913804	-2388.5623235541057	-27.940069359698516	0.09676157433251406	5.985935311329081	1.9769098650258736E10
35550	-2416.773325221265	-2387.9416007697646	-28.831724451500655	0.0945924397084968	5.544031581039528	4.031474042625863E10
35600	-2416.7207038170973	-2388.4814116210864	-28.23929219601084	0.14943244135035014	5.788673768169609	2.1264037410379093E10
35650	-2414.831210600008	-2388.8036832988164	-26.027527301191736	0.05787764679475137	5.390201596359369	1.9173516600208237E9
35700	-2413.6497825475535	-2387.528820182316	-26.120962365237613	0.07085102898301482	7.2151616185487955	1.213689943251027E9
35750	-2411.7529866511363	-2387.579339206276	-24.173647444860116	0.0955106789702465	6.55347239659843	3.6078783558018005E8
35800	-2411.493799840475	-2387.514020605866	-23.97977923460904	0.0955106789702465	6.238901232791019	3.6078783558018005E8
35850	-2413.392035415756	-2388.262966426847	-25.129068988908873	0.20555462007345773	5.891620588719644	6.797871449726511E8
35900	-2415.3956945925734	-2387.8908492601904	-27.504845332382864	0.40033666702128257	5.891620588719644	1.3667611657914565E9
35950	-2415.2849179100326	-2390.0872814026816	-25.19763650735118	0.3098545480935327	5.5151349120353315	3.0272863394645923E8
36000	-2415.9000045069283	-2390.027571911207	-25.87243259572154	0.2412835907661045	4.642068682598902	2.1998758936056355E8
36050	-2415.551648067259	-2392.5065927734217	-23.045055293837436	0.10233877628788644	6.713839348098586	9.824651839447837E7
36100	-2411.459293856672	-2387.424316934007	-24.034976922664924	0.06322238860332664	6.407736071398064	3.5328604021021825E8
36150	-2411.6252253994326	-2387.4865160252134	-24.138709374219253	0.1736651440079169	5.6378980831745	2.924434470128454E8
36200	-2409.789954135001	-2387.9007803072736	-21.889173827727426	0.10983635282034655	6.103449455825114	4.444468263014079E7
36250	-2411.4381438935475	-2389.008279706906	-22.42986418664172	0.1662713885979872	5.620165262813213	5.471264495500667E7
36300	-2409.380004353121	-2387.4094184173705	-21.97058593575054	0.1049046910404652	5.444025839020659	3.8069036387828834E7
36350	-2413.3149291384234	-2389.260613207824	-24.054315930599387	0.009106420200599798	6.0113906595521955	1.1251262775481068E8
36400	-2413.396114930242	-2389.056071488505	-24.340043441737176	0.0662046126894123	5.221926765823663	2.909134233804173E8
36450	-2411.5622760618085	-2388.9887806825295	-22.573495379278864	0.13798419508405854	5.654629149199019	7.44091262532876E7
36500	-2410.250448415604	-2387.451706564126	-22.798741851477725	0.027446876156453342	6.996581510498802	4.274464913771157E7
36550	-2411.42721443315	-2387.544403721505	-23.8828107116448	0.0021700034050811147	5.683934174874069	2.127483980042949E7
36600	-2408.109614280555	-2387.851741698581	-20.257872581973892	0.03351468976199896	6.213764142526182	6794138.186569851
36650	-2406.1361931856327	-2388.413246053957	-17.722947131675706	0.12238303557200933	6.083055330242023	663491.2771961323
36700	-2407.858600253852	-2387.7268900330473	-20.1317102208043	0.30694643461942106	5.586325111150624	2000660.5611156472
36750	-2410.2839910690536	-2388.98065600465	-21.303335064403626	0.365952337869156	6.215309317462817	3112037.0487172646
36800	-2408.9326092467636	-2388.0565063040913	-20.87610294267245	0.3181815540605497	6.671169212322308	1931128.2223955102
36850	-2413.418730175276	-2391.142628776737	-22.2761013985387	0.3181815540605497	5.594851538836615	1.523074829682816E7
36900	-2410.7326746387894	-2387.532380456572	-23.20029418221756	0.2620115299534462	4.797345779841395	2.0809316974787463E7
36950	-2411.1790596616734	-2387.968973248905	-23.210086412768167	0.03895557990078653	6.798222876631306	9.705454287528609E7
37000	-2411.853158480544	-2387.6211794825363	-24.23197899800768	0.21238880421043518	4.9714972084842675	1.1465624785732765E8
37050	-2414.0645602145805	-2388.4372894122425	-25.627270802337783	0.3809319048590117	5.470144304825817	2.457027047953956E8
37100	-2415.270519005898	-2387.404310475019	-27.866208530879433	0.43683935892587206	4.9896965312410195	9.263262803076756E8
37150	-2414.059776727039	-2387.3336124767006	-26.72616425033865	0.1115369849703347	4.967318026467491	2.0249988078469503E9
37200	-2417.4222802343797	-2390.0965301289943	-27.32575010538535	0.2162874633410371	6.025632431639633	5.427516150202359E9
37250	-2415.5367135470638	-2388.079155220855	-27.45755832620916	0.23264946004687198	6.357628780316012	4.522594907480714E9
37300	-2414.417266176471	-2387.8728048503203	-26.544461326150678	0.07786166394272531	5.678746459573984	4.522594907480714E9
37350	-2418.99523342959	-2389.2219993769418	-29.773234052648174	0.3056754261633884	5.223156229998134	2.396283395594958E10
37400	-2417.9886726059294	-2387.809072438736	-30.179600167193286	0.2769913398426112	5.958978698436859	5.930645065950687E10
37450	-2416.9134840388547	-2387.9142066808195	-28.999277358035048	0.049938967344184154	5.792321807403303	4.971521118711611E10
37500	-2416.5420238861007	-2387.6020453784968	-28.939978507603854	0.23648007326528803	6.226181786487519	2.125348736561337E10
37550	-2418.9486448517473	-2388.3481098300654	-30.60053502168203	0.1736139538349121	6.183210246603314	1.8679080812973315E11
37600	-2416.816215703314	-2387.8824458836107	-28.933769819703006	0.08434185442732627	6.097820312616598	5.3990975512812645E10
37650	-2418.4087013762523	-2388.580689097946	-29.82801227830611	0.058540554839023845	6.497787583744211	1.0805481356731598E11
37700	-2420.24771696814	-2388.861795866418	-31.385921101722086	0.01833464776685052	6.324130034549699	2.9743925395476575E11
37750	-2419.7570410199896	-2388.310862581281	-31.44617843870849	0.25337777381276827	6.336404264672279	2.08455242469092E11
37800	-2421.202054075038	-2390.337859556267	-30.864194518771015	0.24278371115693095	5.53731687228398	1.4654617043503735E11
37850	-2420.3612011704786	-2387.5443459440944	-32.81685522638439	0.1783320657944048	7.692133732067434	2.0271298638277045E11
37900	-2420.769912018087	-2389.176176450517	-31.59373556757007	0.09518930518211738	5.643072996395399	6.852876163383329E11
37950	-2422.92493259901	-2389.312070604792	-33.612861994217674	0.14311120284023837	5.022813112556245	2.0572788576249736E12
38000	-2422.9333959826376	-2389.908378704282	-33.02501727835593	0.20530166290223387	5.022813112556245	8.603107986696494E11
38050	-2421.95589417937	-2388.102864293624	-33.85302988574603	0.21033853309272754	6.051451389293266	3.870445418122268E12
38100	-2423.4011169764844	-2387.797108145558	-35.60400883092636	0.2937685848595501	6.824207706477281	4.976466023582325E12
38150	-2423.3276475459534	-2387.6968982692765	-35.63074927667671	0.2937685848595501	6.841271780603238	4.976466023582325E12
38200	-2422.6210047470386	-2387.4921542661846	-35.128850480853984	0.0879953382309882	6.234681558016662	2.548196950224186E13
38250	-2420.9373502791996	-2387.334663406196	-33.602686873003556	0.12877787360881612	6.610476484739829	3.680938322117956E12
38300	-2419.521337097424	-2387.4200680368795	-32.1012690605443	0.07833072226924187	5.760294919570958	1.2209960987835193E12
38350	-2421.211740311171	-2387.7385181389104	-33.4732221722605	0.3386447401093463	5.657576744678048	9.642423759274249E11
38400	-2422.518696793831	-2387.6403284158546	-34.87836837797673	0.20990977472168004	6.16014906400117	1.0375553805218041E13
38450	-2423.712430975285	-2388.4154961663376	-35.296934808947285	0.1403534538365381	5.347572972506258	1.8872917388012316E13
38500	-2421.403346371248	-2387.733224248466	-33.670122122782125	0.1403534538365381	5.262214517147699	3.3234771886048486E12
38550	-2418.213028406659	-2387.734838890449	-30.478189516210044	0.06008076884700076	5.501009315131996	1.889636550682803E11
38600	-2419.9895131592043	-2387.5918037437064	-32.39770941549812	0.13501897166609267	4.5222163123940655	1.543801904187179E11
38650	-2417.7950772616896	-2387.798400750554	-29.996676511135895	0.0982653619156382	5.969877112942006	1.543801904187179E11
38700	-2419.3704247689516	-2387.685620800014	-31.68480396893737	0.06573432556779331	7.3312111730937355	2.647083794005528E11
38750	-2421.013453914153	-2387.924805597273	-33.08864831688013	0.08699795220482304	7.025274297137808	1.645073821668755E12
38800	-2421.143589216064	-2388.2447970336875	-32.89879218237652	0.22303554393399733	5.998131411422204	1.3865246043154937E12
38850	-2421.1984684569143	-2387.47305719058	-33.72541126633398	0.13532300411121886	6.064474396520267	5.577834621724962E12
38900	-2420.631219021523	-2387.7591021738763	-32.87211684764702	0.1448390162481834	6.022963526748645	2.2782711117011074E12
38950	-2423.935104579339	-2388.469425354894	-35.465679224445175	0.18480206942501753	7.074512512760915	8.515300936792547E12
39000	-2422.477730129742	-2387.8925438031097	-34.585186326632474	0.03247226693812342	5.0841777243200985	4.44505431524992E12
39050	-2424.1574655533977	-2389.6042856057265	-34.55317994767135	0.03884078536329066	5.994581141836704	1.2037228479718488E13
39100	-2423.3718695118864	-2388.2200658694037	-35.1518036424829	0.22960691413900472	5.596979177318731	1.2037228479718488E13
39150	-2428.2672098678395	-2390.056366039633	-38.21084382820672	0.29933140691677756	5.410713205258191	1.3651194593864238E14
39200	-2426.8467708463645	-2388.304799315103	-38.54197153126131	0.20892494327956104	5.173643618404257	2.7364844008952062E14
39250	-2428.400947062109	-2388.2946527759295	-40.10629428617936	0.2827048500949397	5.103950089133948	7.359218172364386E14
39300	-2429.230497124158	-2388.5028829987614	-40.72761412539632	0.21555843424569565	5.5155988097601565	3.332358909506677E15
39350	-2428.9529768311345	-2389.1157214264394	-39.83725540469497	0.10239485416504658	6.0446058571362915	2.8541877548343815E15
39400	-2430.7856560664827	-2387.7813481892226	-43.00430787726013	0.16973004221115726	4.819681839987478	1.4115043765407852E16
39450	-2429.700838142083	-2388.002887098236	-41.69795104384681	0.25770773264246377	5.120253419700568	4.337283527815427E15
39500	-2434.193757251524	-2392.3826998581612	-41.811057393362574	0.25770773264246377	5.466825229076191	7.095939049959505E15
39550	-2428.4522050349674	-2387.6665656020864	-40.78563943288116	0.163919738059488	5.314793751286036	3.962946596711708E15
39600	-2427.1508983517388	-2388.1605086657646	-38.99038968597438	0.041542526339738914	5.525144117237412	8.20994845127295E14
39650	-2426.9132150997666	-2387.9740185901874	-38.93919650957918	0.17357502785989462	5.4290110035065	6.727633106804475E14
39700	-2428.1300562313368	-2389.1100250871896	-39.02003114414726	0.19725083542084562	6.649106550966424	4.802727178125007E14
39750	-2425.9362498811274	-2387.8712143377807	-38.065035543346646	0.15551375805148995	5.901069763996122	3.888476766183867E14
39800	-2424.9813294691417	-2387.964128922068	-37.01720054707377	0.11369597403148758	6.461830361619336	1.3746084888159095E14
39850	-2425.5042164371716	-2388.2234002605023	-37.28081617666949	0.04172430928296625	6.9514501406083475	1.0892247701996244E14
39900	-2424.65790037152	-2388.1419148711325	-36.51598550038764	0.15416329069719412	5.942107911790002	8.340212986007377E13
39950	-2426.7992305243115	-2388.9367507532065	-37.86247977110486	0.09317889835228432	6.135610034487869	4.0090361155876544E14
40000	-2427.1459434620206	-2389.5233359660524	-37.62260749596836	0.13017727210788338	5.644251242313723	2.6082590229365425E14
40050	-2427.9890223077873	-2390.2590190834326	-37.73000322435474	0.13017727210788338	6.14942845683893	3.0521402516994256E14
40100	-2432.0404447304386	-2389.3650722717666	-42.67537245867182	0.39779470217290946	5.130577652019294	4.070115286531927E15
